Date,Order ID,SKU,Transaction type,Payment Type,Payment Detail,Amount,Quantity,Product Title
19-May-16,105-8956012-8853054,32-P5XA-EGJY,Order Payment,Product charges,,$19.99,1,Mental Beats Xcentric Earbuds with Metal Mic Includes Tangle Free Flatwire Cord (teal)
19-May-16,110-3836529-5697061,Q0-OA97-BH2V,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Silver )
19-May-16,110-3836529-5697061,Q0-OA97-BH2V,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Silver )
19-May-16,110-3836529-5697061,Q0-OA97-BH2V,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.96,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Silver )
19-May-16,110-3836529-5697061,Q0-OA97-BH2V,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.80,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Silver )
19-May-16,110-3836529-5697061,Q0-OA97-BH2V,Order Payment,Product charges,,$11.99,1,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Silver )
19-May-16,110-3836529-5697061,Q0-OA97-BH2V,Order Payment,Promo rebates,,$0.00,1,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Silver )
19-May-16,110-3836529-5697061,Q0-OA97-BH2V,Order Payment,Promo rebates,Shipping,-$1.84,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Silver )
19-May-16,110-3836529-5697061,Q0-OA97-BH2V,Order Payment,Other,Shipping,$1.84,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Silver )
19-May-16,113-7188590-6015462,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,D&S 18.5-Inch-by-11.5-Inch-by-3.5-Inch Contour Bamboo Memory Foam Pillow
19-May-16,113-7188590-6015462,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,D&S 18.5-Inch-by-11.5-Inch-by-3.5-Inch Contour Bamboo Memory Foam Pillow
19-May-16,113-7188590-6015462,BQ-4FEP-C3OH,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,D&S 18.5-Inch-by-11.5-Inch-by-3.5-Inch Contour Bamboo Memory Foam Pillow
19-May-16,113-7188590-6015462,BQ-4FEP-C3OH,Order Payment,Product charges,,$29.99,1,D&S 18.5-Inch-by-11.5-Inch-by-3.5-Inch Contour Bamboo Memory Foam Pillow
19-May-16,113-7188590-6015462,BQ-4FEP-C3OH,Order Payment,Promo rebates,,$0.00,1,D&S 18.5-Inch-by-11.5-Inch-by-3.5-Inch Contour Bamboo Memory Foam Pillow
19-May-16,113-7188590-6015462,BQ-4FEP-C3OH,Order Payment,Promo rebates,Shipping,-$3.25,,D&S 18.5-Inch-by-11.5-Inch-by-3.5-Inch Contour Bamboo Memory Foam Pillow
19-May-16,113-7188590-6015462,BQ-4FEP-C3OH,Order Payment,Other,Shipping,$3.25,,D&S 18.5-Inch-by-11.5-Inch-by-3.5-Inch Contour Bamboo Memory Foam Pillow
19-May-16,108-9870798-0492259,0EG-MVI-G9E,Order Payment,Amazon fees,Referral Fee on Item Price,-$3.30,,"Elegant Comfort Penelopie Jacquard Look Curtain Panels, 54 by 84-Inch, Sage Green, Set of 2"
19-May-16,108-9870798-0492259,0EG-MVI-G9E,Order Payment,Product charges,,$21.97,1,"Elegant Comfort Penelopie Jacquard Look Curtain Panels, 54 by 84-Inch, Sage Green, Set of 2"
19-May-16,106-6259651-7684254,I4O-1YB-0MA,Order Payment,Amazon fees,Referral Fee on Item Price,-$2.25,,Sterlite Medium Size Sink Dish Rack Drainer (White)
19-May-16,106-6259651-7684254,I4O-1YB-0MA,Order Payment,Product charges,,$14.99,1,Sterlite Medium Size Sink Dish Rack Drainer (White)
19-May-16,107-5737348-5988245,VO6-KH8-U2Q,Order Payment,Amazon fees,Referral Fee on Item Price,-$8.25,,Oster 8-Speed Blender
19-May-16,107-5737348-5988245,VO6-KH8-U2Q,Order Payment,Product charges,,$54.99,1,Oster 8-Speed Blender
19-May-16,002-0755139-0596259,HF-9IBQ-XI17,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.80,,"Heavy Duty Window Clear Vinyl Tabel Cover (70"" Round)"
19-May-16,002-0755139-0596259,HF-9IBQ-XI17,Order Payment,Product charges,,$11.99,1,"Heavy Duty Window Clear Vinyl Tabel Cover (70"" Round)"
18-May-16,112-8094756-0441820,VG6-VKY-SRF,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Better Home New Crochet Vinyl Lace Tablecloth, 70"" Round, White"
18-May-16,112-8094756-0441820,VG6-VKY-SRF,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$5.30,,"Better Home New Crochet Vinyl Lace Tablecloth, 70"" Round, White"
18-May-16,112-8094756-0441820,VG6-VKY-SRF,Order Payment,Amazon fees,FBA Weight Handling Fee,-$9.75,,"Better Home New Crochet Vinyl Lace Tablecloth, 70"" Round, White"
18-May-16,112-8094756-0441820,VG6-VKY-SRF,Order Payment,Amazon fees,Referral Fee on Item Price,-$8.90,,"Better Home New Crochet Vinyl Lace Tablecloth, 70"" Round, White"
18-May-16,112-8094756-0441820,VG6-VKY-SRF,Order Payment,Amazon fees,Shipping Chargeback,-$19.95,,"Better Home New Crochet Vinyl Lace Tablecloth, 70"" Round, White"
18-May-16,112-8094756-0441820,VG6-VKY-SRF,Order Payment,Product charges,,$11.85,1,"Better Home New Crochet Vinyl Lace Tablecloth, 70"" Round, White"
18-May-16,112-8094756-0441820,VG6-VKY-SRF,Order Payment,Product charges,,$11.85,1,"Better Home New Crochet Vinyl Lace Tablecloth, 70"" Round, White"
18-May-16,112-8094756-0441820,VG6-VKY-SRF,Order Payment,Product charges,,$11.85,1,"Better Home New Crochet Vinyl Lace Tablecloth, 70"" Round, White"
18-May-16,112-8094756-0441820,VG6-VKY-SRF,Order Payment,Product charges,,$11.85,1,"Better Home New Crochet Vinyl Lace Tablecloth, 70"" Round, White"
18-May-16,112-8094756-0441820,VG6-VKY-SRF,Order Payment,Product charges,,$11.85,1,"Better Home New Crochet Vinyl Lace Tablecloth, 70"" Round, White"
18-May-16,112-8094756-0441820,VG6-VKY-SRF,Order Payment,Other,Shipping,$19.95,,"Better Home New Crochet Vinyl Lace Tablecloth, 70"" Round, White"
18-May-16,106-7273518-2789834,VG6-VKY-SRF,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Better Home New Crochet Vinyl Lace Tablecloth, 70"" Round, White"
18-May-16,106-7273518-2789834,VG6-VKY-SRF,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,"Better Home New Crochet Vinyl Lace Tablecloth, 70"" Round, White"
18-May-16,106-7273518-2789834,VG6-VKY-SRF,Order Payment,Amazon fees,FBA Weight Handling Fee,-$1.95,,"Better Home New Crochet Vinyl Lace Tablecloth, 70"" Round, White"
18-May-16,106-7273518-2789834,VG6-VKY-SRF,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.78,,"Better Home New Crochet Vinyl Lace Tablecloth, 70"" Round, White"
18-May-16,106-7273518-2789834,VG6-VKY-SRF,Order Payment,Product charges,,$11.85,1,"Better Home New Crochet Vinyl Lace Tablecloth, 70"" Round, White"
18-May-16,115-0408073-2501809,CA0-038-BBP,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Post-it Mobile Attach and Go Insert, 3.94 x 5.5 Inches, Includes Attach and Go Full Adhesive Notes and Flags Dispenser (PM-INSERT1)"
18-May-16,115-0408073-2501809,CA0-038-BBP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,"Post-it Mobile Attach and Go Insert, 3.94 x 5.5 Inches, Includes Attach and Go Full Adhesive Notes and Flags Dispenser (PM-INSERT1)"
18-May-16,115-0408073-2501809,CA0-038-BBP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.50,,"Post-it Mobile Attach and Go Insert, 3.94 x 5.5 Inches, Includes Attach and Go Full Adhesive Notes and Flags Dispenser (PM-INSERT1)"
18-May-16,115-0408073-2501809,CA0-038-BBP,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.05,,"Post-it Mobile Attach and Go Insert, 3.94 x 5.5 Inches, Includes Attach and Go Full Adhesive Notes and Flags Dispenser (PM-INSERT1)"
18-May-16,115-0408073-2501809,CA0-038-BBP,Order Payment,Product charges,,$6.99,1,"Post-it Mobile Attach and Go Insert, 3.94 x 5.5 Inches, Includes Attach and Go Full Adhesive Notes and Flags Dispenser (PM-INSERT1)"
18-May-16,103-0005006-4307409,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$8.18,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
18-May-16,103-0005006-4307409,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$7.24,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
18-May-16,103-0005006-4307409,22-Q94M-YDGP,Order Payment,Amazon fees,Referral Fee on Item Price,-$9.00,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
18-May-16,103-0005006-4307409,22-Q94M-YDGP,Order Payment,Amazon fees,Shipping Chargeback,-$7.89,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
18-May-16,103-0005006-4307409,22-Q94M-YDGP,Order Payment,Product charges,,$29.99,1,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
18-May-16,103-0005006-4307409,22-Q94M-YDGP,Order Payment,Product charges,,$29.99,1,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
18-May-16,103-0005006-4307409,22-Q94M-YDGP,Order Payment,Other,Shipping,$7.89,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
18-May-16,113-4942438-8888239,CSL-662-M1T,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Feel At Ease Mat 24 x 36 - Espresso
18-May-16,113-4942438-8888239,CSL-662-M1T,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Feel At Ease Mat 24 x 36 - Espresso
18-May-16,113-4942438-8888239,CSL-662-M1T,Order Payment,Amazon fees,Referral Fee on Item Price,-$3.73,,Feel At Ease Mat 24 x 36 - Espresso
18-May-16,113-4942438-8888239,CSL-662-M1T,Order Payment,Product charges,,$24.89,1,Feel At Ease Mat 24 x 36 - Espresso
18-May-16,114-0890396-4289849,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
18-May-16,114-0890396-4289849,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
18-May-16,114-0890396-4289849,22-Q94M-YDGP,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
18-May-16,114-0890396-4289849,22-Q94M-YDGP,Order Payment,Product charges,,$29.99,1,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
18-May-16,112-0825735-4404201,L92-BHR-TUY,Order Payment,Amazon fees,Referral Fee on Item Price,-$3.00,,"Double Swag Blue Shower Curtain With Vinyl Liner, Fabric Cover Rings, 100% Polyester Size 70x72"
18-May-16,112-0825735-4404201,L92-BHR-TUY,Order Payment,Product charges,,$19.96,2,"Double Swag Blue Shower Curtain With Vinyl Liner, Fabric Cover Rings, 100% Polyester Size 70x72"
18-May-16,105-6701892-9112219,9G-CDVH-T2B4,Order Payment,Amazon fees,Referral Fee on Item Price,-$0.60,,DecoPac How to Train Your Dragon 2 Hiccup and Friends Cupcake Rings (12 Count)
18-May-16,105-6701892-9112219,9G-CDVH-T2B4,Order Payment,Amazon fees,Shipping commission,-$0.67,,DecoPac How to Train Your Dragon 2 Hiccup and Friends Cupcake Rings (12 Count)
18-May-16,105-6701892-9112219,9G-CDVH-T2B4,Order Payment,Product charges,,$3.97,1,DecoPac How to Train Your Dragon 2 Hiccup and Friends Cupcake Rings (12 Count)
18-May-16,105-6701892-9112219,9G-CDVH-T2B4,Order Payment,Other,Shipping,$4.50,,DecoPac How to Train Your Dragon 2 Hiccup and Friends Cupcake Rings (12 Count)
18-May-16,102-1420492-0689818,0EG-MVI-G9E,Order Payment,Amazon fees,Referral Fee on Item Price,-$3.30,,"Elegant Comfort Penelopie Jacquard Look Curtain Panels, 54 by 84-Inch, Sage Green, Set of 2"
18-May-16,102-1420492-0689818,0EG-MVI-G9E,Order Payment,Product charges,,$21.97,1,"Elegant Comfort Penelopie Jacquard Look Curtain Panels, 54 by 84-Inch, Sage Green, Set of 2"
18-May-16,108-2613698-6943412,SUA-790-PPK,Order Payment,Amazon fees,Referral Fee on Item Price,-$2.85,,"Double Swag Shower Curtain With Liner Set, Taupe (Tan), 70x72"
18-May-16,108-2613698-6943412,SUA-790-PPK,Order Payment,Product charges,,$18.99,1,"Double Swag Shower Curtain With Liner Set, Taupe (Tan), 70x72"
18-May-16,114-4903211-2684204,SUA-790-PPK,Order Payment,Amazon fees,Referral Fee on Item Price,-$2.85,,"Double Swag Shower Curtain With Liner Set, Taupe (Tan), 70x72"
18-May-16,114-4903211-2684204,SUA-790-PPK,Order Payment,Product charges,,$18.99,1,"Double Swag Shower Curtain With Liner Set, Taupe (Tan), 70x72"
18-May-16,113-8001936-4229006,99-YUZE-PWXK,Order Payment,Amazon fees,Referral Fee on Item Price,-$3.45,,Floral Style Water Resistant Printed Jumbo Canvas Beach Bag with Inner Wet Suit Pocket - Assorted Colors (Blue Floral)
18-May-16,113-8001936-4229006,99-YUZE-PWXK,Order Payment,Product charges,,$22.99,1,Floral Style Water Resistant Printed Jumbo Canvas Beach Bag with Inner Wet Suit Pocket - Assorted Colors (Blue Floral)
17-May-16,116-5060519-3934600,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
17-May-16,116-5060519-3934600,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
17-May-16,116-5060519-3934600,22-Q94M-YDGP,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
17-May-16,116-5060519-3934600,22-Q94M-YDGP,Order Payment,Product charges,,$29.99,1,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
17-May-16,111-5896917-4453829,CM-O188-8KK2,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,Mental Beats ICON High Quality Earbuds with 4' FT Tangle Free Cable with Mic (Black)
17-May-16,111-5896917-4453829,CM-O188-8KK2,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,Mental Beats ICON High Quality Earbuds with 4' FT Tangle Free Cable with Mic (Black)
17-May-16,111-5896917-4453829,CM-O188-8KK2,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.96,,Mental Beats ICON High Quality Earbuds with 4' FT Tangle Free Cable with Mic (Black)
17-May-16,111-5896917-4453829,CM-O188-8KK2,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.80,,Mental Beats ICON High Quality Earbuds with 4' FT Tangle Free Cable with Mic (Black)
17-May-16,111-5896917-4453829,CM-O188-8KK2,Order Payment,Amazon fees,Shipping Chargeback,-$3.99,,Mental Beats ICON High Quality Earbuds with 4' FT Tangle Free Cable with Mic (Black)
17-May-16,111-5896917-4453829,CM-O188-8KK2,Order Payment,Product charges,,$11.99,1,Mental Beats ICON High Quality Earbuds with 4' FT Tangle Free Cable with Mic (Black)
17-May-16,111-5896917-4453829,CM-O188-8KK2,Order Payment,Other,Shipping,$3.99,,Mental Beats ICON High Quality Earbuds with 4' FT Tangle Free Cable with Mic (Black)
17-May-16,109-1303746-5033818,CA0-038-BBP,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Post-it Mobile Attach and Go Insert, 3.94 x 5.5 Inches, Includes Attach and Go Full Adhesive Notes and Flags Dispenser (PM-INSERT1)"
17-May-16,109-1303746-5033818,CA0-038-BBP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,"Post-it Mobile Attach and Go Insert, 3.94 x 5.5 Inches, Includes Attach and Go Full Adhesive Notes and Flags Dispenser (PM-INSERT1)"
17-May-16,109-1303746-5033818,CA0-038-BBP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.50,,"Post-it Mobile Attach and Go Insert, 3.94 x 5.5 Inches, Includes Attach and Go Full Adhesive Notes and Flags Dispenser (PM-INSERT1)"
17-May-16,109-1303746-5033818,CA0-038-BBP,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.05,,"Post-it Mobile Attach and Go Insert, 3.94 x 5.5 Inches, Includes Attach and Go Full Adhesive Notes and Flags Dispenser (PM-INSERT1)"
17-May-16,109-1303746-5033818,CA0-038-BBP,Order Payment,Product charges,,$6.99,1,"Post-it Mobile Attach and Go Insert, 3.94 x 5.5 Inches, Includes Attach and Go Full Adhesive Notes and Flags Dispenser (PM-INSERT1)"
17-May-16,002-4007356-1250613,0W-I967-F2HV,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Forrest Green)"
17-May-16,002-4007356-1250613,0W-I967-F2HV,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$2.12,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Forrest Green)"
17-May-16,002-4007356-1250613,0W-I967-F2HV,Order Payment,Amazon fees,FBA Weight Handling Fee,-$4.68,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Forrest Green)"
17-May-16,002-4007356-1250613,0W-I967-F2HV,Order Payment,Amazon fees,Referral Fee on Item Price,-$3.30,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Forrest Green)"
17-May-16,002-4007356-1250613,0W-I967-F2HV,Order Payment,Product charges,,$21.98,2,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Forrest Green)"
17-May-16,105-8566330-9662636,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
17-May-16,105-8566330-9662636,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
17-May-16,105-8566330-9662636,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.50,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
17-May-16,105-8566330-9662636,6NH-FQV-FRP,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.00,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
17-May-16,105-8566330-9662636,6NH-FQV-FRP,Order Payment,Product charges,,$5.55,1,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
17-May-16,114-8218223-8405848,35-XQ66-Y2X5,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,Mental Beats Xpert Ultimate Comfort Pillow Soft Over the Ear Headphones with Mic (White)
17-May-16,114-8218223-8405848,35-XQ66-Y2X5,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,Mental Beats Xpert Ultimate Comfort Pillow Soft Over the Ear Headphones with Mic (White)
17-May-16,114-8218223-8405848,35-XQ66-Y2X5,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.96,,Mental Beats Xpert Ultimate Comfort Pillow Soft Over the Ear Headphones with Mic (White)
17-May-16,114-8218223-8405848,35-XQ66-Y2X5,Order Payment,Amazon fees,Referral Fee on Item Price,-$3.45,,Mental Beats Xpert Ultimate Comfort Pillow Soft Over the Ear Headphones with Mic (White)
17-May-16,114-8218223-8405848,35-XQ66-Y2X5,Order Payment,Product charges,,$22.99,1,Mental Beats Xpert Ultimate Comfort Pillow Soft Over the Ear Headphones with Mic (White)
17-May-16,113-7402337-7372223,99-YUZE-PWXK,Order Payment,Amazon fees,Referral Fee on Item Price,-$3.45,,Floral Style Water Resistant Printed Jumbo Canvas Beach Bag with Inner Wet Suit Pocket - Assorted Colors (Blue Floral)
17-May-16,113-7402337-7372223,99-YUZE-PWXK,Order Payment,Product charges,,$22.99,1,Floral Style Water Resistant Printed Jumbo Canvas Beach Bag with Inner Wet Suit Pocket - Assorted Colors (Blue Floral)
17-May-16,104-6503550-7639468,BX-YPD9-FBE5,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (25, Grey)"
17-May-16,104-6503550-7639468,BX-YPD9-FBE5,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (25, Grey)"
17-May-16,104-6503550-7639468,BX-YPD9-FBE5,Order Payment,Amazon fees,FBA Weight Handling Fee,-$4.29,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (25, Grey)"
17-May-16,104-6503550-7639468,BX-YPD9-FBE5,Order Payment,Amazon fees,Referral Fee on Item Price,-$2.55,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (25, Grey)"
17-May-16,104-6503550-7639468,BX-YPD9-FBE5,Order Payment,Product charges,,$16.99,1,"Flocked Ultra Thin Heavy Duty Velvet Hangers (25, Grey)"
16-May-16,110-1573615-5448262,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
16-May-16,110-1573615-5448262,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
16-May-16,110-1573615-5448262,22-Q94M-YDGP,Order Payment,Amazon fees,Referral Fee on Item Price,-$3.75,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
16-May-16,110-1573615-5448262,22-Q94M-YDGP,Order Payment,Product charges,,$24.99,1,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
16-May-16,110-1573615-5448262,22-Q94M-YDGP,Order Payment,Promo rebates,,$0.00,1,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
16-May-16,110-1573615-5448262,22-Q94M-YDGP,Order Payment,Promo rebates,Shipping,-$2.56,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
16-May-16,110-1573615-5448262,22-Q94M-YDGP,Order Payment,Other,Shipping,$2.56,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
16-May-16,109-9169227-8435420,Q0-OA97-BH2V,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Silver )
16-May-16,109-9169227-8435420,Q0-OA97-BH2V,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Silver )
16-May-16,109-9169227-8435420,Q0-OA97-BH2V,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.96,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Silver )
16-May-16,109-9169227-8435420,Q0-OA97-BH2V,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.80,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Silver )
16-May-16,109-9169227-8435420,Q0-OA97-BH2V,Order Payment,Product charges,,$11.99,1,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Silver )
16-May-16,103-6973051-2361025,WE-YEB6-Q279,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Grey)"
16-May-16,103-6973051-2361025,WE-YEB6-Q279,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$2.12,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Grey)"
16-May-16,103-6973051-2361025,WE-YEB6-Q279,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.90,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Grey)"
16-May-16,103-6973051-2361025,WE-YEB6-Q279,Order Payment,Amazon fees,Referral Fee on Item Price,-$3.30,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Grey)"
16-May-16,103-6973051-2361025,WE-YEB6-Q279,Order Payment,Product charges,,$10.99,1,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Grey)"
16-May-16,103-6973051-2361025,WE-YEB6-Q279,Order Payment,Product charges,,$10.99,1,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Grey)"
16-May-16,103-6973051-2361025,WE-YEB6-Q279,Order Payment,Promo rebates,,$0.00,1,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Grey)"
16-May-16,103-6973051-2361025,WE-YEB6-Q279,Order Payment,Promo rebates,,$0.00,1,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Grey)"
16-May-16,103-6973051-2361025,WE-YEB6-Q279,Order Payment,Promo rebates,Shipping,-$4.89,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Grey)"
16-May-16,103-6973051-2361025,WE-YEB6-Q279,Order Payment,Other,Shipping,$4.89,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Grey)"
16-May-16,110-8349180-6036225,9G-CDVH-T2B4,Order Payment,Amazon fees,Referral Fee on Item Price,-$2.00,,DecoPac How to Train Your Dragon 2 Hiccup and Friends Cupcake Rings (12 Count)
16-May-16,110-8349180-6036225,9G-CDVH-T2B4,Order Payment,Product charges,,$7.94,2,DecoPac How to Train Your Dragon 2 Hiccup and Friends Cupcake Rings (12 Count)
