Date,Order ID,SKU,Transaction type,Payment Type,Payment Detail,Amount,Quantity,Product Title
22-Jun-16,113-5262285-7977032,Q0-OA97-BH2V,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.65,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Silver )
22-Jun-16,113-5262285-7977032,Q0-OA97-BH2V,Order Payment,Product charges,,$10.99,1,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Silver )
22-Jun-16,111-6714247-1369830,GK-51IE-0Z62,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Red)
22-Jun-16,111-6714247-1369830,GK-51IE-0Z62,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Red)
22-Jun-16,111-6714247-1369830,GK-51IE-0Z62,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.96,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Red)
22-Jun-16,111-6714247-1369830,GK-51IE-0Z62,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.65,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Red)
22-Jun-16,111-6714247-1369830,GK-51IE-0Z62,Order Payment,Amazon fees,Shipping Chargeback,-$5.99,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Red)
22-Jun-16,111-6714247-1369830,GK-51IE-0Z62,Order Payment,Product charges,,$10.99,1,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Red)
22-Jun-16,111-6714247-1369830,GK-51IE-0Z62,Order Payment,Other,Shipping,$5.99,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Red)
21-Jun-16,103-4627102-0597044,GK-51IE-0Z62,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Red)
21-Jun-16,103-4627102-0597044,GK-51IE-0Z62,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Red)
21-Jun-16,103-4627102-0597044,GK-51IE-0Z62,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.96,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Red)
21-Jun-16,103-4627102-0597044,GK-51IE-0Z62,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.65,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Red)
21-Jun-16,103-4627102-0597044,GK-51IE-0Z62,Order Payment,Product charges,,$10.99,1,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Red)
21-Jun-16,109-4626223-0089830,A7A-6FG-MTL,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,CHECK BOARD HALF MOON SLICE RUG - GREEN
21-Jun-16,109-4626223-0089830,A7A-6FG-MTL,Order Payment,Amazon fees,FBA Weight Handling Fee,-$2.45,,CHECK BOARD HALF MOON SLICE RUG - GREEN
21-Jun-16,109-4626223-0089830,A7A-6FG-MTL,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.50,,CHECK BOARD HALF MOON SLICE RUG - GREEN
21-Jun-16,109-4626223-0089830,A7A-6FG-MTL,Order Payment,Product charges,,$9.99,1,CHECK BOARD HALF MOON SLICE RUG - GREEN
21-Jun-16,109-5440797-7436208,0W-I967-F2HV,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Forrest Green)"
21-Jun-16,109-5440797-7436208,0W-I967-F2HV,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Forrest Green)"
21-Jun-16,109-5440797-7436208,0W-I967-F2HV,Order Payment,Amazon fees,FBA Weight Handling Fee,-$2.34,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Forrest Green)"
21-Jun-16,109-5440797-7436208,0W-I967-F2HV,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.65,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Forrest Green)"
21-Jun-16,109-5440797-7436208,0W-I967-F2HV,Order Payment,Product charges,,$10.99,1,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Forrest Green)"
21-Jun-16,110-5604687-3012224,13-PAI1-IANH,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,Bioworld Regular Show Mordecai Hooded Blue Backpack
21-Jun-16,110-5604687-3012224,13-PAI1-IANH,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,Bioworld Regular Show Mordecai Hooded Blue Backpack
21-Jun-16,110-5604687-3012224,13-PAI1-IANH,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.51,,Bioworld Regular Show Mordecai Hooded Blue Backpack
21-Jun-16,110-5604687-3012224,13-PAI1-IANH,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.65,,Bioworld Regular Show Mordecai Hooded Blue Backpack
21-Jun-16,110-5604687-3012224,13-PAI1-IANH,Order Payment,Product charges,,$10.99,1,Bioworld Regular Show Mordecai Hooded Blue Backpack
21-Jun-16,104-1952891-6777037,GK-51IE-0Z62,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Red)
21-Jun-16,104-1952891-6777037,GK-51IE-0Z62,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Red)
21-Jun-16,104-1952891-6777037,GK-51IE-0Z62,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.96,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Red)
21-Jun-16,104-1952891-6777037,GK-51IE-0Z62,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.65,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Red)
21-Jun-16,104-1952891-6777037,GK-51IE-0Z62,Order Payment,Amazon fees,Shipping Chargeback,-$6.17,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Red)
21-Jun-16,104-1952891-6777037,GK-51IE-0Z62,Order Payment,Product charges,,$10.99,1,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Red)
21-Jun-16,104-1952891-6777037,GK-51IE-0Z62,Order Payment,Other,Shipping,$6.17,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Red)
21-Jun-16,S01-9579982-5922106,,Order Payment,Amazon fees,FBA Order Handling Fee,-$4.75,,
21-Jun-16,S01-9579982-5922106,,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$0.75,,
21-Jun-16,S01-9579982-5922106,,Order Payment,Amazon fees,FBA transportation fee,-$0.45,,
21-Jun-16,116-6992990-3242604,0W-I967-F2HV,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Forrest Green)"
21-Jun-16,116-6992990-3242604,0W-I967-F2HV,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Forrest Green)"
21-Jun-16,116-6992990-3242604,0W-I967-F2HV,Order Payment,Amazon fees,FBA Weight Handling Fee,-$2.34,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Forrest Green)"
21-Jun-16,116-6992990-3242604,0W-I967-F2HV,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.65,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Forrest Green)"
21-Jun-16,116-6992990-3242604,0W-I967-F2HV,Order Payment,Product charges,,$10.99,1,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Forrest Green)"
21-Jun-16,113-3385191-0597828,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
21-Jun-16,113-3385191-0597828,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.46,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
21-Jun-16,113-3385191-0597828,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.50,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
21-Jun-16,113-3385191-0597828,5X-9Y91-79MY,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.20,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
21-Jun-16,113-3385191-0597828,5X-9Y91-79MY,Order Payment,Product charges,,$7.99,1,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
21-Jun-16,115-1951445-8577039,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
21-Jun-16,115-1951445-8577039,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.46,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
21-Jun-16,115-1951445-8577039,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.50,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
21-Jun-16,115-1951445-8577039,5X-9Y91-79MY,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.20,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
21-Jun-16,115-1951445-8577039,5X-9Y91-79MY,Order Payment,Product charges,,$7.99,1,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
21-Jun-16,107-3133154-9021046,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
21-Jun-16,107-3133154-9021046,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.46,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
21-Jun-16,107-3133154-9021046,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.50,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
21-Jun-16,107-3133154-9021046,5X-9Y91-79MY,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.20,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
21-Jun-16,107-3133154-9021046,5X-9Y91-79MY,Order Payment,Product charges,,$7.99,1,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
21-Jun-16,105-4331820-8733052,Q0-OA97-BH2V,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Silver )
21-Jun-16,105-4331820-8733052,Q0-OA97-BH2V,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Silver )
21-Jun-16,105-4331820-8733052,Q0-OA97-BH2V,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.96,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Silver )
21-Jun-16,105-4331820-8733052,Q0-OA97-BH2V,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.65,,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Silver )
21-Jun-16,105-4331820-8733052,Q0-OA97-BH2V,Order Payment,Product charges,,$10.99,1,Mental Beats Car Mount Dashboard and Windshield Phone Holder Car Accessories Universal for all Smartphones (Black / Silver )
21-Jun-16,113-2135861-1206621,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
21-Jun-16,113-2135861-1206621,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.46,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
21-Jun-16,113-2135861-1206621,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.50,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
21-Jun-16,113-2135861-1206621,5X-9Y91-79MY,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.20,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
21-Jun-16,113-2135861-1206621,5X-9Y91-79MY,Order Payment,Product charges,,$7.99,1,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,114-8680419-3717063,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,114-8680419-3717063,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.46,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,114-8680419-3717063,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.50,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,114-8680419-3717063,5X-9Y91-79MY,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.20,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,114-8680419-3717063,5X-9Y91-79MY,Order Payment,Product charges,,$7.99,1,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,106-9019635-2844208,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,106-9019635-2844208,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$2.92,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,106-9019635-2844208,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Weight Handling Fee,-$1.00,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,106-9019635-2844208,5X-9Y91-79MY,Order Payment,Amazon fees,Referral Fee on Item Price,-$2.40,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,106-9019635-2844208,5X-9Y91-79MY,Order Payment,Product charges,,$15.98,2,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,112-2404733-6270613,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,112-2404733-6270613,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.46,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,112-2404733-6270613,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.50,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,112-2404733-6270613,5X-9Y91-79MY,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.20,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,112-2404733-6270613,5X-9Y91-79MY,Order Payment,Product charges,,$7.99,1,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,116-0875954-8709009,ZC7-SDK-9EZ,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Quickie Bulldozer 18-Inch Poly Split Fiber Push Broom
20-Jun-16,116-0875954-8709009,ZC7-SDK-9EZ,Order Payment,Amazon fees,FBA Weight Handling Fee,-$2.84,,Quickie Bulldozer 18-Inch Poly Split Fiber Push Broom
20-Jun-16,116-0875954-8709009,ZC7-SDK-9EZ,Order Payment,Amazon fees,Referral Fee on Item Price,-$2.33,,Quickie Bulldozer 18-Inch Poly Split Fiber Push Broom
20-Jun-16,116-0875954-8709009,ZC7-SDK-9EZ,Order Payment,Product charges,,$15.50,1,Quickie Bulldozer 18-Inch Poly Split Fiber Push Broom
20-Jun-16,105-1419869-3389015,0W-I967-F2HV,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Forrest Green)"
20-Jun-16,105-1419869-3389015,0W-I967-F2HV,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$2.12,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Forrest Green)"
20-Jun-16,105-1419869-3389015,0W-I967-F2HV,Order Payment,Amazon fees,FBA Weight Handling Fee,-$4.68,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Forrest Green)"
20-Jun-16,105-1419869-3389015,0W-I967-F2HV,Order Payment,Amazon fees,Referral Fee on Item Price,-$3.30,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Forrest Green)"
20-Jun-16,105-1419869-3389015,0W-I967-F2HV,Order Payment,Product charges,,$21.98,2,"Flocked Ultra Thin Heavy Duty Velvet Hangers (10, Forrest Green)"
20-Jun-16,107-6480950-3819462,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,107-6480950-3819462,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.38,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,107-6480950-3819462,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Weight Handling Fee,-$1.50,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,107-6480950-3819462,5X-9Y91-79MY,Order Payment,Amazon fees,Referral Fee on Item Price,-$3.60,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,107-6480950-3819462,5X-9Y91-79MY,Order Payment,Amazon fees,Shipping Chargeback,-$11.97,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,107-6480950-3819462,5X-9Y91-79MY,Order Payment,Product charges,,$23.97,3,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,107-6480950-3819462,5X-9Y91-79MY,Order Payment,Other,Shipping,$11.97,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,114-0729555-1858669,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,114-0729555-1858669,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.46,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,114-0729555-1858669,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.50,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,114-0729555-1858669,5X-9Y91-79MY,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.20,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,114-0729555-1858669,5X-9Y91-79MY,Order Payment,Product charges,,$7.99,1,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,104-5139362-2677032,ZC7-SDK-9EZ,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Quickie Bulldozer 18-Inch Poly Split Fiber Push Broom
20-Jun-16,104-5139362-2677032,ZC7-SDK-9EZ,Order Payment,Amazon fees,FBA Weight Handling Fee,-$2.84,,Quickie Bulldozer 18-Inch Poly Split Fiber Push Broom
20-Jun-16,104-5139362-2677032,ZC7-SDK-9EZ,Order Payment,Amazon fees,Referral Fee on Item Price,-$2.33,,Quickie Bulldozer 18-Inch Poly Split Fiber Push Broom
20-Jun-16,104-5139362-2677032,ZC7-SDK-9EZ,Order Payment,Product charges,,$15.50,1,Quickie Bulldozer 18-Inch Poly Split Fiber Push Broom
20-Jun-16,104-5139362-2677032,ZC7-SDK-9EZ,Order Payment,Promo rebates,,$0.00,1,Quickie Bulldozer 18-Inch Poly Split Fiber Push Broom
20-Jun-16,102-3701164-5357822,ZC7-SDK-9EZ,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Quickie Bulldozer 18-Inch Poly Split Fiber Push Broom
20-Jun-16,102-3701164-5357822,ZC7-SDK-9EZ,Order Payment,Amazon fees,FBA Weight Handling Fee,-$2.84,,Quickie Bulldozer 18-Inch Poly Split Fiber Push Broom
20-Jun-16,102-3701164-5357822,ZC7-SDK-9EZ,Order Payment,Amazon fees,Referral Fee on Item Price,-$2.33,,Quickie Bulldozer 18-Inch Poly Split Fiber Push Broom
20-Jun-16,102-3701164-5357822,ZC7-SDK-9EZ,Order Payment,Product charges,,$15.50,1,Quickie Bulldozer 18-Inch Poly Split Fiber Push Broom
20-Jun-16,115-5910981-2240234,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,115-5910981-2240234,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$8.76,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,115-5910981-2240234,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.00,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,115-5910981-2240234,5X-9Y91-79MY,Order Payment,Amazon fees,Referral Fee on Item Price,-$7.20,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,115-5910981-2240234,5X-9Y91-79MY,Order Payment,Product charges,,$47.94,6,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,102-2739687-5303443,ZC7-SDK-9EZ,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Quickie Bulldozer 18-Inch Poly Split Fiber Push Broom
20-Jun-16,102-2739687-5303443,ZC7-SDK-9EZ,Order Payment,Amazon fees,FBA Weight Handling Fee,-$2.84,,Quickie Bulldozer 18-Inch Poly Split Fiber Push Broom
20-Jun-16,102-2739687-5303443,ZC7-SDK-9EZ,Order Payment,Amazon fees,Referral Fee on Item Price,-$2.33,,Quickie Bulldozer 18-Inch Poly Split Fiber Push Broom
20-Jun-16,102-2739687-5303443,ZC7-SDK-9EZ,Order Payment,Product charges,,$15.50,1,Quickie Bulldozer 18-Inch Poly Split Fiber Push Broom
20-Jun-16,107-9778043-8225045,ZC7-SDK-9EZ,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Quickie Bulldozer 18-Inch Poly Split Fiber Push Broom
20-Jun-16,107-9778043-8225045,ZC7-SDK-9EZ,Order Payment,Amazon fees,FBA Weight Handling Fee,-$2.84,,Quickie Bulldozer 18-Inch Poly Split Fiber Push Broom
20-Jun-16,107-9778043-8225045,ZC7-SDK-9EZ,Order Payment,Amazon fees,Referral Fee on Item Price,-$2.33,,Quickie Bulldozer 18-Inch Poly Split Fiber Push Broom
20-Jun-16,107-9778043-8225045,ZC7-SDK-9EZ,Order Payment,Product charges,,$15.50,1,Quickie Bulldozer 18-Inch Poly Split Fiber Push Broom
20-Jun-16,002-3140728-6821848,Q0-0DR2-BISB,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.80,,The Walking Dead Men's Lounge Pants (XLarge 40-42)
20-Jun-16,002-3140728-6821848,Q0-0DR2-BISB,Order Payment,Product charges,,$11.99,1,The Walking Dead Men's Lounge Pants (XLarge 40-42)
20-Jun-16,102-6926587-2472219,2H-FGMO-4THC,Order Payment,Amazon fees,Referral Fee on Item Price,-$2.55,,"Flocked Ultra Thin Heavy Duty Velvet Hangers (25, Forrest Green)"
20-Jun-16,102-6926587-2472219,2H-FGMO-4THC,Order Payment,Product charges,,$16.99,1,"Flocked Ultra Thin Heavy Duty Velvet Hangers (25, Forrest Green)"
20-Jun-16,002-0394598-8417866,914-AKS-SJ7,Order Payment,Amazon fees,Referral Fee on Item Price,-$2.25,,"Brita Sport Water Filter Bottle, Twin Pack, Blue and Violet, 20 Ounce"
20-Jun-16,002-0394598-8417866,914-AKS-SJ7,Order Payment,Product charges,,$14.99,1,"Brita Sport Water Filter Bottle, Twin Pack, Blue and Violet, 20 Ounce"
20-Jun-16,113-1499518-5073043,ZC7-SDK-9EZ,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Quickie Bulldozer 18-Inch Poly Split Fiber Push Broom
20-Jun-16,113-1499518-5073043,ZC7-SDK-9EZ,Order Payment,Amazon fees,FBA Weight Handling Fee,-$2.84,,Quickie Bulldozer 18-Inch Poly Split Fiber Push Broom
20-Jun-16,113-1499518-5073043,ZC7-SDK-9EZ,Order Payment,Amazon fees,Referral Fee on Item Price,-$2.33,,Quickie Bulldozer 18-Inch Poly Split Fiber Push Broom
20-Jun-16,113-1499518-5073043,ZC7-SDK-9EZ,Order Payment,Product charges,,$15.50,1,Quickie Bulldozer 18-Inch Poly Split Fiber Push Broom
20-Jun-16,103-5244339-0113011,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,103-5244339-0113011,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.46,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,103-5244339-0113011,5X-9Y91-79MY,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.50,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,103-5244339-0113011,5X-9Y91-79MY,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.20,,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,103-5244339-0113011,5X-9Y91-79MY,Order Payment,Product charges,,$7.99,1,"Cami Secret Set of 3 Clip-on Camisole, Black/Beige/White, One Size"
20-Jun-16,108-9849550-6697835,VG6-VKY-SRF,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Better Home New Crochet Vinyl Lace Tablecloth, 70"" Round, White"
20-Jun-16,108-9849550-6697835,VG6-VKY-SRF,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,"Better Home New Crochet Vinyl Lace Tablecloth, 70"" Round, White"
20-Jun-16,108-9849550-6697835,VG6-VKY-SRF,Order Payment,Amazon fees,FBA Weight Handling Fee,-$1.95,,"Better Home New Crochet Vinyl Lace Tablecloth, 70"" Round, White"
