Date,Order ID,SKU,Transaction type,Payment Type,Payment Detail,Amount,Quantity,Product Title
25-Apr-16,115-4647701-4402664,22-Q94M-YDGP,Order Payment,Promo rebates,Shipping,-$2.58,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
25-Apr-16,115-4647701-4402664,22-Q94M-YDGP,Order Payment,Other,Shipping,$2.58,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
25-Apr-16,108-9395931-2885857,3Y-2VGV-AZ21,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
25-Apr-16,108-9395931-2885857,3Y-2VGV-AZ21,Order Payment,Amazon fees,FBA Weight Handling Fee,-$4.01,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
25-Apr-16,108-9395931-2885857,3Y-2VGV-AZ21,Order Payment,Amazon fees,Referral Fee on Item Price,-$6.00,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
25-Apr-16,108-9395931-2885857,3Y-2VGV-AZ21,Order Payment,Amazon fees,Shipping Chargeback,-$13.82,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
25-Apr-16,108-9395931-2885857,3Y-2VGV-AZ21,Order Payment,Product charges,,$39.99,1,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
25-Apr-16,108-9395931-2885857,3Y-2VGV-AZ21,Order Payment,Other,Shipping,$13.82,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
25-Apr-16,116-5655117-2149850,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
25-Apr-16,116-5655117-2149850,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
25-Apr-16,116-5655117-2149850,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.50,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
25-Apr-16,116-5655117-2149850,6NH-FQV-FRP,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.00,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
25-Apr-16,116-5655117-2149850,6NH-FQV-FRP,Order Payment,Product charges,,$6.00,1,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
25-Apr-16,116-7156474-8756226,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
25-Apr-16,116-7156474-8756226,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
25-Apr-16,116-7156474-8756226,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.50,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
25-Apr-16,116-7156474-8756226,6NH-FQV-FRP,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.00,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
25-Apr-16,116-7156474-8756226,6NH-FQV-FRP,Order Payment,Product charges,,$6.00,1,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
25-Apr-16,114-5515423-2475444,IGC-CRV-5SP,Order Payment,Amazon fees,Referral Fee on Item Price,-$2.48,,"DOUBLE SWAG SHOWER CURTAIN, LINER & RINGS , White"
25-Apr-16,114-5515423-2475444,IGC-CRV-5SP,Order Payment,Product charges,,$16.56,1,"DOUBLE SWAG SHOWER CURTAIN, LINER & RINGS , White"
25-Apr-16,002-7756799-9954608,2H-WEOU-4VE8,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,"14"" Portable Tabel Top BBQ Charcoal Grill (Turqouise )"
25-Apr-16,002-7756799-9954608,2H-WEOU-4VE8,Order Payment,Product charges,,$29.99,1,"14"" Portable Tabel Top BBQ Charcoal Grill (Turqouise )"
25-Apr-16,110-6448244-0855421,VO6-KH8-U2Q,Order Payment,Amazon fees,Referral Fee on Item Price,-$8.25,,Oster 8-Speed Blender
25-Apr-16,110-6448244-0855421,VO6-KH8-U2Q,Order Payment,Product charges,,$54.99,1,Oster 8-Speed Blender
25-Apr-16,102-5500136-7770658,R6-ADU0-UQOZ,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.79,,Sunbeam Ultra Slim Space Saving Multi Tier Velvet Trouser Hangers (Pack of 3)
25-Apr-16,102-5500136-7770658,R6-ADU0-UQOZ,Order Payment,Product charges,,$11.94,1,Sunbeam Ultra Slim Space Saving Multi Tier Velvet Trouser Hangers (Pack of 3)
25-Apr-16,105-3228857-7321065,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
25-Apr-16,105-3228857-7321065,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
25-Apr-16,105-3228857-7321065,BQ-4FEP-C3OH,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
25-Apr-16,105-3228857-7321065,BQ-4FEP-C3OH,Order Payment,Product charges,,$29.99,1,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
25-Apr-16,108-1435864-2324225,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
25-Apr-16,108-1435864-2324225,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
25-Apr-16,108-1435864-2324225,22-Q94M-YDGP,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
25-Apr-16,108-1435864-2324225,22-Q94M-YDGP,Order Payment,Amazon fees,Shipping Chargeback,-$7.30,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
25-Apr-16,108-1435864-2324225,22-Q94M-YDGP,Order Payment,Product charges,,$29.99,1,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
25-Apr-16,108-1435864-2324225,22-Q94M-YDGP,Order Payment,Other,Shipping,$7.30,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
25-Apr-16,109-1772522-9174642,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
25-Apr-16,109-1772522-9174642,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
25-Apr-16,109-1772522-9174642,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.50,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
25-Apr-16,109-1772522-9174642,6NH-FQV-FRP,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.00,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
25-Apr-16,109-1772522-9174642,6NH-FQV-FRP,Order Payment,Product charges,,$6.00,1,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,106-4826367-1092257,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,106-4826367-1092257,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,106-4826367-1092257,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.50,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,106-4826367-1092257,6NH-FQV-FRP,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.00,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,106-4826367-1092257,6NH-FQV-FRP,Order Payment,Product charges,,$6.00,1,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,111-7660586-9434650,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,111-7660586-9434650,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,111-7660586-9434650,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.50,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,111-7660586-9434650,6NH-FQV-FRP,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.00,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,111-7660586-9434650,6NH-FQV-FRP,Order Payment,Product charges,,$6.00,1,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,113-9494319-5297001,3Y-2VGV-AZ21,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
24-Apr-16,113-9494319-5297001,3Y-2VGV-AZ21,Order Payment,Amazon fees,FBA Weight Handling Fee,-$4.01,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
24-Apr-16,113-9494319-5297001,3Y-2VGV-AZ21,Order Payment,Amazon fees,Referral Fee on Item Price,-$6.00,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
24-Apr-16,113-9494319-5297001,3Y-2VGV-AZ21,Order Payment,Product charges,,$39.99,1,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
24-Apr-16,113-9494319-5297001,3Y-2VGV-AZ21,Order Payment,Promo rebates,,$0.00,1,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
24-Apr-16,113-9494319-5297001,3Y-2VGV-AZ21,Order Payment,Promo rebates,Shipping,-$6.88,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
24-Apr-16,113-9494319-5297001,3Y-2VGV-AZ21,Order Payment,Other,Shipping,$6.88,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
24-Apr-16,106-8954488-7151405,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,106-8954488-7151405,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.24,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,106-8954488-7151405,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$2.00,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,106-8954488-7151405,6NH-FQV-FRP,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.00,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,106-8954488-7151405,6NH-FQV-FRP,Order Payment,Product charges,,$24.00,4,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,103-3593648-3582652,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,103-3593648-3582652,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,103-3593648-3582652,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.50,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,103-3593648-3582652,6NH-FQV-FRP,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.00,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,103-3593648-3582652,6NH-FQV-FRP,Order Payment,Product charges,,$6.00,1,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,116-9443750-1773802,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,116-9443750-1773802,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,116-9443750-1773802,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.50,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,116-9443750-1773802,6NH-FQV-FRP,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.00,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,116-9443750-1773802,6NH-FQV-FRP,Order Payment,Product charges,,$6.00,1,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,115-4160919-2853054,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
24-Apr-16,115-4160919-2853054,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
24-Apr-16,115-4160919-2853054,BQ-4FEP-C3OH,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
24-Apr-16,115-4160919-2853054,BQ-4FEP-C3OH,Order Payment,Product charges,,$29.99,1,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
24-Apr-16,103-5780858-9102631,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
24-Apr-16,103-5780858-9102631,22-Q94M-YDGP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
24-Apr-16,103-5780858-9102631,22-Q94M-YDGP,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
24-Apr-16,103-5780858-9102631,22-Q94M-YDGP,Order Payment,Amazon fees,Shipping Chargeback,-$1.74,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
24-Apr-16,103-5780858-9102631,22-Q94M-YDGP,Order Payment,Product charges,,$29.99,1,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
24-Apr-16,103-5780858-9102631,22-Q94M-YDGP,Order Payment,Other,Shipping,$1.74,,Infused Cool Gel Ventilated Core Hypoallergenic MEMORY FOAM Pillow - Cool Ultra Soft Pillow
24-Apr-16,112-0659159-2049815,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,112-0659159-2049815,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,112-0659159-2049815,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.50,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,112-0659159-2049815,6NH-FQV-FRP,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.00,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,112-0659159-2049815,6NH-FQV-FRP,Order Payment,Product charges,,$6.00,1,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
24-Apr-16,107-4402469-1713063,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
24-Apr-16,107-4402469-1713063,BQ-4FEP-C3OH,Order Payment,Amazon fees,FBA Weight Handling Fee,-$3.62,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
24-Apr-16,107-4402469-1713063,BQ-4FEP-C3OH,Order Payment,Amazon fees,Referral Fee on Item Price,-$4.50,,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
24-Apr-16,107-4402469-1713063,BQ-4FEP-C3OH,Order Payment,Product charges,,$29.99,1,Hypoallergenic Contour Bamboo Memory Foam Pillow Great for Relieving Neck and Shoulder Aches
23-Apr-16,115-4914779-7419408,3Y-2VGV-AZ21,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$4.09,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
23-Apr-16,115-4914779-7419408,3Y-2VGV-AZ21,Order Payment,Amazon fees,FBA Weight Handling Fee,-$4.01,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
23-Apr-16,115-4914779-7419408,3Y-2VGV-AZ21,Order Payment,Amazon fees,Referral Fee on Item Price,-$6.00,,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
23-Apr-16,115-4914779-7419408,3Y-2VGV-AZ21,Order Payment,Product charges,,$39.99,1,Cool Gel Memory Foam Ventilated Core Hypoallergenic Standard Pillow
23-Apr-16,109-0289862-5130617,7W-PCJK-3BVK,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,Mental Beats Xpert Ultimate Comfort Pillow Soft Over the Ear Headphones with Mic (Champagne)
23-Apr-16,109-0289862-5130617,7W-PCJK-3BVK,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,Mental Beats Xpert Ultimate Comfort Pillow Soft Over the Ear Headphones with Mic (Champagne)
23-Apr-16,109-0289862-5130617,7W-PCJK-3BVK,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.96,,Mental Beats Xpert Ultimate Comfort Pillow Soft Over the Ear Headphones with Mic (Champagne)
23-Apr-16,109-0289862-5130617,7W-PCJK-3BVK,Order Payment,Amazon fees,Referral Fee on Item Price,-$3.75,,Mental Beats Xpert Ultimate Comfort Pillow Soft Over the Ear Headphones with Mic (Champagne)
23-Apr-16,109-0289862-5130617,7W-PCJK-3BVK,Order Payment,Product charges,,$24.99,1,Mental Beats Xpert Ultimate Comfort Pillow Soft Over the Ear Headphones with Mic (Champagne)
23-Apr-16,002-0689237-8533028,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
23-Apr-16,002-0689237-8533028,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
23-Apr-16,002-0689237-8533028,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.50,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
23-Apr-16,002-0689237-8533028,6NH-FQV-FRP,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.00,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
23-Apr-16,002-0689237-8533028,6NH-FQV-FRP,Order Payment,Product charges,,$6.00,1,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
23-Apr-16,107-4991724-4225038,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
23-Apr-16,107-4991724-4225038,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
23-Apr-16,107-4991724-4225038,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.50,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
23-Apr-16,107-4991724-4225038,6NH-FQV-FRP,Order Payment,Amazon fees,Referral Fee on Item Price,-$1.00,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
23-Apr-16,107-4991724-4225038,6NH-FQV-FRP,Order Payment,Product charges,,$6.00,1,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
23-Apr-16,110-3879930-1236237,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
23-Apr-16,110-3879930-1236237,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$3.18,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
23-Apr-16,110-3879930-1236237,6NH-FQV-FRP,Order Payment,Amazon fees,FBA Weight Handling Fee,-$1.50,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
23-Apr-16,110-3879930-1236237,6NH-FQV-FRP,Order Payment,Amazon fees,Referral Fee on Item Price,-$3.00,,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
23-Apr-16,110-3879930-1236237,6NH-FQV-FRP,Order Payment,Product charges,,$18.00,3,"Post-it Note Tabs, 3-3/8 x 2-3/4-Inches, Green and Blue, Lined Paper, 25-Sheets/Pad, 2-Pads/Pack"
23-Apr-16,111-0181803-6636222,CW-OXZZ-VE7M,Order Payment,Amazon fees,FBA Order Handling Fee,-$1.00,,Mental Beats Xcentric Earbuds with Metal Mic Includes Tangle Free Flatwire Cord (Green)
23-Apr-16,111-0181803-6636222,CW-OXZZ-VE7M,Order Payment,Amazon fees,FBA Pick & Pack Fee,-$1.06,,Mental Beats Xcentric Earbuds with Metal Mic Includes Tangle Free Flatwire Cord (Green)
23-Apr-16,111-0181803-6636222,CW-OXZZ-VE7M,Order Payment,Amazon fees,FBA Weight Handling Fee,-$0.96,,Mental Beats Xcentric Earbuds with Metal Mic Includes Tangle Free Flatwire Cord (Green)
23-Apr-16,111-0181803-6636222,CW-OXZZ-VE7M,Order Payment,Amazon fees,Referral Fee on Item Price,-$3.00,,Mental Beats Xcentric Earbuds with Metal Mic Includes Tangle Free Flatwire Cord (Green)
